x u10 v10 w10 u15 v15 w15 u24 v24 w24
-3.61966 9.33825 0.0766741 3.77308e-05 14.3606 0.0733958 0.000311129 23.6677 0.040918 -9.29661e-06
-3.61566 9.33705 0.0768368 3.81939e-05 14.3594 0.0735574 0.000311141 23.667 0.0410113 -9.32968e-06
-3.61166 9.33585 0.0770005 3.8568e-05 14.3582 0.0737199 0.00031095 23.6664 0.0411052 -9.35636e-06
-3.60766 9.33465 0.0771641 3.88973e-05 14.3571 0.0738824 0.000310894 23.6657 0.0411994 -9.40299e-06
-3.60366 9.33345 0.077328 3.91921e-05 14.3559 0.0740456 0.000310925 23.6651 0.0412938 -9.5092e-06
-3.59966 9.33224 0.077492 3.93535e-05 14.3547 0.074209 0.000311052 23.6644 0.0413883 -9.5547e-06
-3.59566 9.33103 0.0776571 3.96667e-05 14.3536 0.0743731 0.000311002 23.6638 0.041483 -9.71865e-06
-3.59165 9.32982 0.0778216 4.01373e-05 14.3524 0.0745374 0.000311101 23.6631 0.0415781 -9.65776e-06
-3.58765 9.32861 0.0779874 4.05319e-05 14.3512 0.0747022 0.000311205 23.6625 0.0416735 -9.68669e-06
-3.58365 9.32739 0.0781534 4.07251e-05 14.35 0.0748672 0.000311337 23.6618 0.0417692 -9.897e-06
-3.57965 9.32617 0.0783196 4.11998e-05 14.3488 0.0750328 0.00031101 23.6611 0.0418649 -1.00802e-05
-3.57565 9.32495 0.0784864 4.1481e-05 14.3477 0.0751993 0.000311163 23.6605 0.041961 -1.0065e-05
-3.57165 9.32372 0.0786536 4.18691e-05 14.3465 0.0753656 0.000311328 23.6598 0.0420574 -9.98623e-06
-3.56764 9.3225 0.0788208 4.2099e-05 14.3453 0.0755322 0.000311259 23.6592 0.0421539 -1.01875e-05
-3.56364 9.32127 0.0789891 4.24307e-05 14.3441 0.0756997 0.00031125 23.6585 0.0422507 -1.03249e-05
-3.55964 9.32003 0.0791573 4.27201e-05 14.3429 0.0758671 0.000311414 23.6578 0.0423477 -1.03361e-05
-3.55564 9.3188 0.0793262 4.31407e-05 14.3417 0.0760351 0.000311411 23.6572 0.0424451 -1.03743e-05
-3.55164 9.31756 0.0794946 4.35835e-05 14.3405 0.0762036 0.000311381 23.6565 0.0425427 -1.04242e-05
-3.54764 9.31632 0.0796646 4.39861e-05 14.3393 0.0763726 0.000311388 23.6558 0.0426405 -1.04159e-05
-3.54364 9.31508 0.0798345 4.43024e-05 14.3381 0.0765418 0.000311599 23.6552 0.0427388 -1.05472e-05
-3.53963 9.31383 0.0800048 4.45652e-05 14.3369 0.0767119 0.000311637 23.6545 0.0428372 -1.05873e-05
-3.53563 9.31258 0.0801758 4.48092e-05 14.3356 0.0768825 0.000311666 23.6538 0.0429359 -1.07614e-05
-3.53163 9.31133 0.0803476 4.52332e-05 14.3344 0.0770528 0.000311547 23.6531 0.0430348 -1.07788e-05
-3.52763 9.31007 0.080519 4.56023e-05 14.3332 0.0772243 0.000311525 23.6525 0.043134 -1.08023e-05
-3.52363 9.30882 0.0806905 4.59741e-05 14.332 0.077396 0.000311632 23.6518 0.0432333 -1.0953e-05
-3.51963 9.30756 0.0808623 4.63418e-05 14.3308 0.077568 0.000311726 23.6511 0.043333 -1.10073e-05
-3.51562 9.3063 0.0810349 4.66548e-05 14.3295 0.0777402 0.000311608 23.6504 0.0434331 -1.10111e-05
-3.51162 9.30503 0.081208 4.69996e-05 14.3283 0.0779133 0.000311624 23.6497 0.0435332 -1.10356e-05
-3.50762 9.30376 0.0813818 4.73698e-05 14.3271 0.0780865 0.000311711 23.649 0.0436336 -1.10948e-05
-3.50362 9.30247 0.081556 4.78204e-05 14.3258 0.0782601 0.000311695 23.6484 0.0437344 -1.12738e-05
-3.49962 9.3012 0.0817304 4.81105e-05 14.3246 0.0784345 0.000311739 23.6477 0.0438355 -1.13425e-05
-3.49562 9.29993 0.0819045 4.84121e-05 14.3234 0.0786086 0.000311557 23.647 0.0439367 -1.13759e-05
-3.49162 9.29865 0.0820797 4.87305e-05 14.3221 0.0787838 0.000311646 23.6463 0.0440383 -1.15313e-05
-3.48761 9.29737 0.0822552 4.91596e-05 14.3209 0.0789597 0.000311515 23.6456 0.0441402 -1.15571e-05
-3.48361 9.29609 0.0824307 4.95441e-05 14.3196 0.0791354 0.000311677 23.6449 0.0442425 -1.16455e-05
-3.47961 9.2948 0.0826079 4.99033e-05 14.3184 0.0793116 0.000311563 23.6442 0.0443446 -1.17496e-05
-3.47561 9.29351 0.0827844 5.01819e-05 14.3171 0.0794884 0.000311476 23.6435 0.0444474 -1.17966e-05
-3.47161 9.29221 0.0829612 5.06713e-05 14.3159 0.0796652 0.000311538 23.6428 0.0445503 -1.19466e-05
-3.46761 9.29092 0.083139 5.09974e-05 14.3146 0.0798433 0.000311645 23.6421 0.0446535 -1.19436e-05
-3.46361 9.28962 0.0833168 5.11934e-05 14.3133 0.0800215 0.000311501 23.6414 0.0447571 -1.19647e-05
-3.4596 9.28833 0.0834951 5.17344e-05 14.312 0.0802002 0.000311551 23.6407 0.0448609 -1.20603e-05
-3.4556 9.28702 0.0836738 5.20638e-05 14.3108 0.0803791 0.000311445 23.64 0.0449647 -1.21574e-05
-3.4516 9.28571 0.0838531 5.23886e-05 14.3095 0.0805586 0.000311625 23.6393 0.045069 -1.21781e-05
-3.4476 9.2844 0.0840326 5.27537e-05 14.3082 0.0807386 0.000311645 23.6386 0.0451736 -1.22291e-05
-3.4436 9.28309 0.0842132 5.30905e-05 14.307 0.080919 0.000311667 23.6379 0.0452785 -1.23074e-05
-3.4396 9.28177 0.0843926 5.34276e-05 14.3057 0.0810997 0.000311787 23.6371 0.0453836 -1.23443e-05
-3.43559 9.28046 0.0845733 5.37848e-05 14.3044 0.0812813 0.000311732 23.6364 0.0454889 -1.23004e-05
-3.43159 9.27914 0.0847548 5.40499e-05 14.3031 0.0814632 0.000311654 23.6357 0.0455947 -1.25038e-05
-3.42759 9.27781 0.0849366 5.44872e-05 14.3018 0.0816455 0.000311745 23.635 0.0457007 -1.26077e-05
-3.42359 9.27649 0.0851182 5.49225e-05 14.3005 0.0818283 0.000311627 23.6343 0.045807 -1.26567e-05
-3.41959 9.27516 0.0853007 5.52802e-05 14.2992 0.0820116 0.000311735 23.6336 0.0459134 -1.27996e-05
-3.41559 9.27383 0.0854845 5.54433e-05 14.2979 0.0821947 0.000311745 23.6328 0.0460202 -1.2811e-05
-3.41159 9.27249 0.0856673 5.60742e-05 14.2966 0.0823791 0.000311685 23.6321 0.0461272 -1.27849e-05
-3.40758 9.27116 0.0858506 5.63942e-05 14.2953 0.0825634 0.000311662 23.6314 0.0462345 -1.28184e-05
-3.40358 9.26982 0.0860346 5.67774e-05 14.294 0.0827486 0.000311722 23.6307 0.0463421 -1.314e-05
-3.39958 9.26847 0.086219 5.73171e-05 14.2927 0.0829339 0.000311674 23.6299 0.0464502 -1.30807e-05
-3.39558 9.26713 0.0864041 5.7576e-05 14.2914 0.0831198 0.000311632 23.6292 0.0465584 -1.32443e-05
-3.39158 9.26578 0.08659 5.8001e-05 14.2901 0.0833062 0.000311512 23.6285 0.0466669 -1.34139e-05
-3.38758 9.26443 0.0867756 5.83228e-05 14.2888 0.083493 0.000311444 23.6277 0.0467758 -1.34502e-05
-3.38357 9.26307 0.0869625 5.87113e-05 14.2875 0.0836806 0.000311521 23.627 0.0468848 -1.33652e-05
-3.37957 9.26171 0.0871488 5.89727e-05 14.2861 0.0838681 0.000311512 23.6263 0.0469941 -1.347e-05
-3.37557 9.26035 0.0873356 5.94416e-05 14.2848 0.0840565 0.000311504 23.6255 0.0471038 -1.35435e-05
-3.37157 9.25899 0.0875231 5.98098e-05 14.2835 0.0842455 0.000311392 23.6248 0.0472137 -1.35017e-05
-3.36757 9.25762 0.0877114 6.03071e-05 14.2822 0.0844342 0.000311335 23.624 0.047324 -1.36072e-05
-3.36357 9.25625 0.0878993 6.05526e-05 14.2808 0.0846235 0.000311524 23.6233 0.0474345 -1.37726e-05
-3.35957 9.25488 0.0880887 6.0993e-05 14.2795 0.0848139 0.00031166 23.6225 0.0475453 -1.36333e-05
-3.35556 9.25351 0.0882778 6.14544e-05 14.2781 0.0850048 0.000311543 23.6218 0.0476564 -1.40129e-05
-3.35156 9.25212 0.0884673 6.18474e-05 14.2768 0.0851959 0.000311597 23.621 0.0477678 -1.39688e-05
-3.34756 9.25075 0.0886572 6.24539e-05 14.2755 0.0853874 0.000311497 23.6203 0.0478795 -1.4224e-05
-3.34356 9.24936 0.0888482 6.26401e-05 14.2741 0.0855795 0.000311329 23.6195 0.0479915 -1.41238e-05
-3.33956 9.24797 0.0890391 6.2937e-05 14.2728 0.0857721 0.000311452 23.6188 0.0481036 -1.43319e-05
-3.33556 9.24659 0.0892306 6.34942e-05 14.2714 0.0859647 0.000311589 23.618 0.0482163 -1.44827e-05
-3.33155 9.24519 0.0894218 6.37643e-05 14.27 0.0861583 0.000311543 23.6173 0.0483291 -1.44827e-05
-3.32755 9.2438 0.0896146 6.42874e-05 14.2687 0.0863524 0.00031159 23.6165 0.0484422 -1.4479e-05
-3.32355 9.24239 0.0898071 6.45648e-05 14.2673 0.086547 0.000311608 23.6157 0.0485557 -1.46218e-05
-3.31955 9.24099 0.09 6.5011e-05 14.266 0.086742 0.000311685 23.615 0.0486694 -1.45673e-05
-3.31555 9.23959 0.0901934 6.52117e-05 14.2646 0.0869375 0.000311643 23.6142 0.0487835 -1.4686e-05
-3.31155 9.23818 0.0903872 6.57822e-05 14.2632 0.0871331 0.00031166 23.6134 0.0488979 -1.48078e-05
-3.30755 9.23677 0.0905818 6.61856e-05 14.2618 0.0873294 0.000311651 23.6127 0.0490126 -1.4867e-05
-3.30354 9.23536 0.0907769 6.67181e-05 14.2605 0.0875263 0.000311444 23.6119 0.0491275 -1.48747e-05
-3.29954 9.23394 0.0909718 6.70923e-05 14.2591 0.0877239 0.000311568 23.6111 0.0492427 -1.50017e-05
-3.29554 9.23252 0.0911677 6.74588e-05 14.2577 0.0879217 0.000311533 23.6104 0.0493584 -1.5179e-05
-3.29154 9.23109 0.0913633 6.76671e-05 14.2563 0.08812 0.000311581 23.6096 0.0494742 -1.52388e-05
-3.28754 9.22967 0.0915606 6.8136e-05 14.2549 0.0883183 0.000311705 23.6088 0.0495903 -1.53147e-05
-3.28354 9.22824 0.0917578 6.86489e-05 14.2535 0.0885176 0.00031171 23.608 0.0497067 -1.53836e-05
-3.27954 9.2268 0.0919558 6.90269e-05 14.2521 0.0887175 0.000311532 23.6072 0.0498235 -1.5289e-05
-3.27553 9.22537 0.0921532 6.93673e-05 14.2507 0.0889181 0.00031133 23.6065 0.0499405 -1.54195e-05
-3.27153 9.22393 0.0923511 6.97267e-05 14.2493 0.0891187 0.000311546 23.6057 0.050058 -1.53279e-05
-3.26753 9.22249 0.0925502 7.02215e-05 14.2479 0.0893205 0.000311534 23.6049 0.0501757 -1.55621e-05
-3.26353 9.22104 0.0927494 7.05021e-05 14.2465 0.089522 0.000311487 23.6041 0.0502937 -1.56905e-05
-3.25953 9.21959 0.0929491 7.12352e-05 14.2451 0.0897244 0.000311254 23.6033 0.050412 -1.58032e-05
-3.25553 9.21814 0.0931492 7.13831e-05 14.2436 0.0899272 0.000311235 23.6025 0.0505309 -1.58952e-05
-3.25152 9.21669 0.0933499 7.18054e-05 14.2422 0.0901304 0.000311315 23.6017 0.0506498 -1.57537e-05
-3.24752 9.21523 0.0935513 7.21364e-05 14.2408 0.0903346 0.000311396 23.6009 0.0507689 -1.58658e-05
-3.24352 9.21377 0.093752 7.25203e-05 14.2394 0.0905385 0.000311396 23.6001 0.0508885 -1.60552e-05
-3.23952 9.2123 0.0939543 7.29251e-05 14.2379 0.0907435 0.000311264 23.5993 0.0510084 -1.61364e-05
-3.23552 9.21084 0.0941566 7.32784e-05 14.2365 0.0909491 0.000311242 23.5985 0.0511283 -1.60469e-05
-3.23152 9.20937 0.094359 7.36661e-05 14.2351 0.0911545 0.000311249 23.5977 0.0512488 -1.62144e-05
-3.22752 9.20789 0.0945621 7.4241e-05 14.2336 0.0913609 0.000311212 23.5969 0.0513696 -1.62083e-05
-3.22351 9.20641 0.0947654 7.46244e-05 14.2322 0.0915681 0.000311329 23.5961 0.0514907 -1.61046e-05
-3.21951 9.20494 0.0949697 7.50168e-05 14.2307 0.0917754 0.000311143 23.5953 0.0516124 -1.6397e-05
-3.21551 9.20345 0.095174 7.5526e-05 14.2293 0.0919831 0.00031116 23.5945 0.0517339 -1.65313e-05
-3.21151 9.20197 0.0953797 7.59905e-05 14.2278 0.0921918 0.00031121 23.5937 0.0518559 -1.65517e-05
-3.20751 9.20048 0.0955852 7.64785e-05 14.2264 0.0923999 0.000311358 23.5929 0.0519784 -1.652e-05
-3.20351 9.19899 0.0957911 7.70533e-05 14.2249 0.0926095 0.000311264 23.592 0.052101 -1.65148e-05
-3.1995 9.19749 0.0959976 7.71969e-05 14.2235 0.0928196 0.000311382 23.5912 0.0522242 -1.66351e-05
-3.1955 9.19599 0.0962046 7.78438e-05 14.222 0.0930299 0.000311284 23.5904 0.0523473 -1.68344e-05
-3.1915 9.19449 0.096412 7.81953e-05 14.2205 0.093241 0.000311105 23.5896 0.0524709 -1.67981e-05
-3.1875 9.19298 0.096619 7.86035e-05 14.2191 0.0934524 0.000311208 23.5888 0.052595 -1.69932e-05
-3.1835 9.19147 0.0968278 7.88324e-05 14.2176 0.093664 0.000311065 23.5879 0.0527194 -1.70234e-05
-3.1795 9.18996 0.0970366 7.93243e-05 14.2161 0.0938765 0.000311202 23.5871 0.0528441 -1.71023e-05
-3.1755 9.18845 0.0972457 7.98215e-05 14.2146 0.0940898 0.000311001 23.5863 0.0529689 -1.7125e-05
-3.17149 9.18692 0.0974554 8.03248e-05 14.2131 0.0943033 0.000310992 23.5854 0.0530942 -1.73588e-05
-3.16749 9.1854 0.0976656 8.0509e-05 14.2116 0.0945174 0.000310823 23.5846 0.0532198 -1.73085e-05
-3.16349 9.18387 0.0978756 8.09897e-05 14.2102 0.0947319 0.000310704 23.5838 0.0533456 -1.73213e-05
-3.15949 9.18235 0.0980862 8.14363e-05 14.2087 0.0949469 0.000310716 23.5829 0.0534718 -1.73723e-05
-3.15549 9.18081 0.0982978 8.19565e-05 14.2072 0.0951622 0.000310606 23.5821 0.0535986 -1.74922e-05
-3.15149 9.17927 0.0985092 8.23192e-05 14.2057 0.095378 0.000310439 23.5812 0.0537254 -1.75366e-05
-3.14748 9.17773 0.0987215 8.27457e-05 14.2041 0.0955953 0.000310327 23.5804 0.0538525 -1.76312e-05
-3.14348 9.17619 0.0989339 8.32628e-05 14.2026 0.0958122 0.000310426 23.5796 0.0539802 -1.76434e-05
-3.13948 9.17464 0.0991478 8.35674e-05 14.2011 0.0960296 0.000310303 23.5787 0.0541081 -1.77834e-05
-3.13548 9.17309 0.0993618 8.41369e-05 14.1996 0.0962481 0.000310281 23.5779 0.0542362 -1.78651e-05
-3.13148 9.17154 0.0995752 8.43157e-05 14.1981 0.0964665 0.000310339 23.577 0.0543648 -1.7942e-05
-3.12748 9.16999 0.0997903 8.49533e-05 14.1966 0.096686 0.000310432 23.5762 0.0544938 -1.7895e-05
-3.12348 9.16843 0.100004 8.54174e-05 14.195 0.096906 0.000310209 23.5753 0.0546229 -1.82572e-05
-3.11947 9.16687 0.10022 8.58625e-05 14.1935 0.0971261 0.000310209 23.5744 0.0547523 -1.81974e-05
-3.11547 9.16531 0.100437 8.62728e-05 14.192 0.0973466 0.000310101 23.5736 0.0548821 -1.83738e-05
-3.11147 9.16374 0.100652 8.68095e-05 14.1904 0.0975684 0.000310093 23.5727 0.0550125 -1.8238e-05
-3.10747 9.16216 0.100869 8.70567e-05 14.1889 0.0977899 0.000310058 23.5719 0.0551427 -1.82405e-05
-3.10347 9.16059 0.101086 8.78553e-05 14.1874 0.0980129 0.000310003 23.571 0.0552737 -1.83699e-05
-3.09947 9.15901 0.101304 8.82201e-05 14.1858 0.0982362 0.000309838 23.5701 0.0554049 -1.85435e-05
-3.09546 9.15742 0.101524 8.84067e-05 14.1843 0.0984592 0.00030986 23.5692 0.0555364 -1.85068e-05
-3.09146 9.15584 0.101742 8.90378e-05 14.1827 0.0986836 0.000310129 23.5684 0.0556682 -1.8607e-05
-3.08746 9.15425 0.101961 8.95566e-05 14.1811 0.0989084 0.000310155 23.5675 0.0558006 -1.86987e-05
-3.08346 9.15265 0.102181 8.9908e-05 14.1796 0.0991334 0.000310058 23.5666 0.0559329 -1.8687e-05
-3.07946 9.15106 0.102401 9.02468e-05 14.178 0.0993587 0.00031019 23.5657 0.0560658 -1.88035e-05
-3.07546 9.14946 0.102621 9.0878e-05 14.1764 0.0995852 0.000310052 23.5649 0.0561992 -1.88758e-05
-3.07146 9.14785 0.102842 9.10286e-05 14.1749 0.0998117 0.000309909 23.564 0.0563325 -1.8979e-05
-3.06745 9.14624 0.103063 9.14172e-05 14.1733 0.100039 0.000309781 23.5631 0.0564665 -1.8847e-05
-3.06345 9.14463 0.103285 9.21869e-05 14.1717 0.100267 0.000309808 23.5622 0.0566007 -1.90104e-05
-3.05945 9.14302 0.103508 9.24836e-05 14.1701 0.100495 0.000309848 23.5613 0.0567353 -1.90042e-05
-3.05545 9.14141 0.103731 9.30288e-05 14.1686 0.100724 0.000309768 23.5604 0.0568704 -1.90852e-05
-3.05145 9.13979 0.103954 9.36185e-05 14.167 0.100953 0.000309723 23.5595 0.0570053 -1.91294e-05
-3.04745 9.13816 0.104178 9.38787e-05 14.1654 0.101184 0.000309866 23.5586 0.0571411 -1.91671e-05
-3.04345 9.13653 0.104402 9.43958e-05 14.1638 0.101414 0.000309785 23.5578 0.0572769 -1.92629e-05
-3.03944 9.1349 0.104626 9.49705e-05 14.1622 0.101645 0.000309691 23.5569 0.0574133 -1.92487e-05
-3.03544 9.13326 0.104851 9.52841e-05 14.1606 0.101877 0.00030977 23.556 0.05755 -1.95071e-05
-3.03144 9.13163 0.105077 9.59634e-05 14.159 0.102109 0.000309717 23.555 0.0576871 -1.95406e-05
-3.02744 9.12998 0.105303 9.64266e-05 14.1573 0.102342 0.000309698 23.5541 0.0578243 -1.96219e-05
-3.02344 9.12833 0.105529 9.67785e-05 14.1557 0.102575 0.000309852 23.5532 0.0579622 -1.96792e-05
-3.01944 9.12668 0.105757 9.74924e-05 14.1541 0.102809 0.000309688 23.5523 0.0581001 -1.96837e-05
-3.01543 9.12504 0.105984 9.79478e-05 14.1525 0.103043 0.000309503 23.5514 0.0582384 -1.96157e-05
-3.01143 9.12338 0.106212 9.84975e-05 14.1509 0.103278 0.000309394 23.5505 0.0583772 -1.99071e-05
-3.00743 9.12172 0.10644 9.88355e-05 14.1492 0.103514 0.000309307 23.5496 0.0585162 -1.99502e-05
-3.00343 9.12005 0.106669 9.92625e-05 14.1476 0.10375 0.000309219 23.5487 0.0586557 -1.98344e-05
-2.99943 9.11839 0.106898 9.972e-05 14.146 0.103987 0.000309109 23.5477 0.0587956 -1.98799e-05
-2.99543 9.11672 0.107128 0.000100146 14.1443 0.104224 0.000309286 23.5468 0.0589358 -1.99407e-05
-2.99143 9.11505 0.107358 0.000100591 14.1427 0.104462 0.000309314 23.5459 0.059076 -1.98759e-05
-2.98742 9.11337 0.107589 0.000101264 14.141 0.104699 0.000309316 23.545 0.059217 -2.0059e-05
-2.98342 9.11168 0.10782 0.000101556 14.1394 0.104939 0.000309188 23.544 0.0593582 -2.01644e-05
-2.97942 9.11001 0.108052 0.000102016 14.1377 0.105178 0.000308996 23.5431 0.0594998 -2.0029e-05
-2.97542 9.10831 0.108284 0.000102536 14.1361 0.105418 0.000308901 23.5422 0.0596418 -2.0245e-05
-2.97142 9.10662 0.108517 0.000103112 14.1344 0.105659 0.000308916 23.5412 0.0597838 -2.02965e-05
-2.96742 9.10492 0.10875 0.000103521 14.1327 0.105899 0.000308779 23.5403 0.0599264 -2.04477e-05
-2.96341 9.10322 0.108983 0.000103922 14.131 0.106141 0.000308898 23.5394 0.0600691 -2.04518e-05
-2.95941 9.10152 0.109217 0.000104447 14.1294 0.106383 0.000308655 23.5384 0.0602126 -2.03509e-05
-2.95541 9.09981 0.109452 0.000104911 14.1277 0.106626 0.000308605 23.5375 0.0603564 -2.04258e-05
-2.95141 9.0981 0.109688 0.000105506 14.126 0.106869 0.000308617 23.5365 0.0605005 -2.04107e-05
-2.94741 9.09639 0.109922 0.000106137 14.1243 0.107113 0.000308556 23.5356 0.0606446 -2.04082e-05
-2.94341 9.09467 0.110158 0.00010661 14.1226 0.107357 0.000308208 23.5346 0.060789 -2.05111e-05
-2.93941 9.09295 0.110394 0.000106821 14.1209 0.107602 0.000308148 23.5337 0.0609345 -2.04042e-05
-2.9354 9.09122 0.110631 0.000107537 14.1192 0.107849 0.000308188 23.5327 0.0610796 -2.06455e-05
-2.9314 9.08949 0.110869 0.000108106 14.1175 0.108094 0.000308094 23.5318 0.0612257 -2.0667e-05
-2.9274 9.08775 0.111106 0.000108353 14.1158 0.108341 0.000307937 23.5308 0.0613717 -2.05158e-05
-2.9234 9.08602 0.111345 0.000108926 14.1141 0.108588 0.000307961 23.5299 0.0615183 -2.0634e-05
-2.9194 9.08428 0.111583 0.000109394 14.1124 0.108835 0.000307999 23.5289 0.0616651 -2.07659e-05
-2.9154 9.08253 0.111823 0.0001099 14.1107 0.109084 0.000307961 23.5279 0.0618125 -2.06503e-05
-2.91139 9.08078 0.112061 0.000110481 14.109 0.109334 0.00030774 23.527 0.0619603 -2.0659e-05
-2.90739 9.07903 0.112301 0.00011094 14.1072 0.109582 0.000307834 23.526 0.0621082 -2.07803e-05
-2.90339 9.07728 0.112542 0.000111306 14.1055 0.109833 0.000307475 23.525 0.0622569 -2.09602e-05
-2.89939 9.07551 0.112783 0.000111799 14.1038 0.110083 0.000307493 23.524 0.0624053 -2.09224e-05
-2.89539 9.07375 0.113025 0.000112455 14.1021 0.110335 0.000307545 23.5231 0.0625545 -2.08846e-05
-2.89139 9.07198 0.113266 0.000112942 14.1003 0.110586 0.000307508 23.5221 0.0627039 -2.0938e-05
-2.88739 9.07021 0.113509 0.000113499 14.0986 0.110839 0.000307645 23.5211 0.0628538 -2.09839e-05
-2.88338 9.06843 0.113751 0.000113939 14.0968 0.111092 0.000307504 23.5201 0.0630039 -2.0852e-05
-2.87938 9.06666 0.113994 0.000114602 14.0951 0.111345 0.000307701 23.5191 0.0631543 -2.11748e-05
-2.87538 9.06488 0.114237 0.00011506 14.0933 0.111599 0.000307361 23.5181 0.063305 -2.11645e-05
-2.87138 9.06309 0.114482 0.000115581 14.0915 0.111854 0.000307576 23.5171 0.0634564 -2.1071e-05
-2.86738 9.06129 0.114727 0.000116204 14.0898 0.112109 0.000307437 23.5161 0.0636082 -2.11009e-05
-2.86338 9.0595 0.114971 0.00011665 14.088 0.112364 0.00030738 23.5151 0.0637604 -2.10598e-05
-2.85938 9.05771 0.115217 0.000117069 14.0862 0.112621 0.000307387 23.5141 0.0639125 -2.12063e-05
-2.85537 9.0559 0.115464 0.000117665 14.0845 0.112878 0.000307365 23.5131 0.0640653 -2.118e-05
-2.85137 9.0541 0.11571 0.000118193 14.0827 0.113136 0.000307034 23.5121 0.0642184 -2.10776e-05
-2.84737 9.05224 0.115957 0.000118695 14.0809 0.113394 0.000306817 23.5111 0.0643719 -2.09976e-05
-2.84337 9.05043 0.116204 0.000119252 14.0791 0.113652 0.000306877 23.5101 0.0645257 -2.12088e-05
-2.83937 9.04861 0.116452 0.000119586 14.0773 0.113911 0.00030682 23.5091 0.0646799 -2.10768e-05
-2.83537 9.04679 0.116702 0.000120253 14.0755 0.114171 0.000306561 23.5081 0.0648346 -2.11448e-05
-2.83136 9.04496 0.116949 0.000120723 14.0737 0.114432 0.000306834 23.5071 0.0649895 -2.13303e-05
-2.82736 9.04313 0.117199 0.000121199 14.0719 0.114692 0.00030679 23.5061 0.0651449 -2.1339e-05
-2.82336 9.0413 0.117448 0.000121759 14.0701 0.114954 0.000306666 23.5051 0.0653006 -2.11277e-05
-2.81936 9.03947 0.117698 0.000122197 14.0683 0.115216 0.000306497 23.504 0.0654566 -2.11725e-05
-2.81536 9.03762 0.117949 0.000122682 14.0665 0.115479 0.000306288 23.503 0.0656131 -2.10509e-05
-2.81136 9.03578 0.1182 0.000123284 14.0646 0.115743 0.000306341 23.502 0.0657698 -2.11843e-05
-2.80736 9.03393 0.118451 0.000123882 14.0628 0.116006 0.000306238 23.501 0.0659271 -2.11001e-05
-2.80335 9.03208 0.118703 0.000124341 14.061 0.11627 0.000305997 23.4999 0.0660847 -2.11979e-05
-2.79935 9.03022 0.118956 0.000124897 14.0591 0.116535 0.000305963 23.4989 0.0662429 -2.13289e-05
-2.79535 9.02836 0.119208 0.00012536 14.0573 0.116801 0.000305837 23.4978 0.0664012 -2.1209e-05
-2.79135 9.0265 0.119461 0.000125881 14.0555 0.117067 0.00030576 23.4968 0.0665597 -2.11352e-05
-2.78735 9.02463 0.119715 0.000126545 14.0536 0.117334 0.000305715 23.4958 0.0667187 -2.13795e-05
-2.78335 9.02275 0.11997 0.000127132 14.0518 0.117601 0.00030543 23.4947 0.0668784 -2.1302e-05
-2.77934 9.02088 0.120225 0.00012764 14.0499 0.117869 0.00030547 23.4937 0.0670383 -2.1299e-05
-2.77534 9.019 0.120479 0.000128497 14.048 0.118137 0.000305057 23.4926 0.0671985 -2.11594e-05
-2.77134 9.01711 0.120735 0.000128559 14.0462 0.118406 0.000305135 23.4916 0.0673589 -2.12464e-05
-2.76734 9.01522 0.12099 0.000129344 14.0443 0.118676 0.000305052 23.4905 0.0675197 -2.12208e-05
-2.76334 9.01333 0.121246 0.000129484 14.0424 0.118947 0.000304818 23.4895 0.067681 -2.10048e-05
-2.75934 9.01143 0.121504 0.000130205 14.0406 0.119217 0.000304935 23.4884 0.0678431 -2.11423e-05
-2.75534 9.00953 0.12176 0.000130928 14.0387 0.119488 0.000304905 23.4873 0.0680048 -2.12475e-05
-2.75133 9.00763 0.122019 0.000131271 14.0368 0.11976 0.000304723 23.4863 0.0681678 -2.10811e-05
-2.74733 9.00572 0.122277 0.000131853 14.0349 0.120033 0.0003046 23.4852 0.0683305 -2.10556e-05
-2.74333 9.00381 0.122535 0.000132254 14.033 0.120306 0.000304939 23.4841 0.0684939 -2.11316e-05
-2.73933 9.00189 0.122794 0.00013298 14.0311 0.12058 0.000304794 23.4831 0.0686573 -2.10335e-05
-2.73533 8.99996 0.123055 0.000133428 14.0292 0.120855 0.000304517 23.482 0.0688213 -2.10894e-05
-2.73133 8.99804 0.123315 0.00013416 14.0273 0.121129 0.000304332 23.4809 0.0689857 -2.12124e-05
-2.72732 8.99611 0.123575 0.000134833 14.0254 0.121405 0.000304024 23.4798 0.0691506 -2.11681e-05
-2.72332 8.99418 0.123836 0.000135265 14.0235 0.121681 0.000304025 23.4788 0.0693153 -2.11493e-05
-2.71932 8.99223 0.124097 0.000135672 14.0216 0.121957 0.000304246 23.4777 0.0694808 -2.10345e-05
-2.71532 8.9903 0.124359 0.000136211 14.0197 0.122234 0.000304157 23.4766 0.0696468 -2.10275e-05
-2.71132 8.98836 0.124622 0.000136981 14.0177 0.122511 0.000303903 23.4755 0.069813 -2.10261e-05
-2.70732 8.9864 0.124884 0.000137172 14.0158 0.12279 0.000303854 23.4744 0.0699796 -2.09738e-05
-2.70332 8.98446 0.125147 0.000137982 14.0139 0.123069 0.000303644 23.4733 0.0701464 -2.0899e-05
-2.69931 8.98249 0.12541 0.00013858 14.0119 0.123349 0.000303848 23.4722 0.0703141 -2.08637e-05
-2.69531 8.98053 0.125673 0.000139172 14.01 0.123628 0.000303763 23.4711 0.070482 -2.09732e-05
